"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","4/32","62/28928",0.0645161290322581,58.3225806451613,15.0361308938069,6.57427505686385e-07,0.000394200293984737,0.000262379093740612,"Prkd1/Flt1/Hspb1/Ramp2",4
"GO:0045765","regulation of angiogenesis","6/32","319/28928",0.0188087774294671,17.0031347962382,9.56438145432988,1.22103701144086e-06,0.000394200293984737,0.000262379093740612,"Prkd1/Fyn/Sp100/Flt1/Hspb1/Ramp2",6
"GO:1901342","regulation of vasculature development","6/32","326/28928",0.0184049079754601,16.638036809816,9.44932208913451,1.38477855029767e-06,0.000394200293984737,0.000262379093740612,"Prkd1/Fyn/Sp100/Flt1/Hspb1/Ramp2",6
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","3/32","51/28928",0.0588235294117647,53.1764705882353,12.4105655483549,2.46964819538336e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Flt1/Hspb1",3
"GO:0001936","regulation of endothelial cell proliferation","4/32","154/28928",0.025974025974026,23.4805194805195,9.30838646768906,2.47293953441582e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Hspg2/Egfl7/Flt1",4
"GO:0043536","positive regulation of blood vessel endothelial cell migration","3/32","61/28928",0.0491803278688525,44.4590163934426,11.3071149358548,4.23612698119823e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Hspb1/Srpx2",3
"GO:0001935","endothelial cell proliferation","4/32","177/28928",0.0225988700564972,20.4293785310734,8.6283328039128,4.2610880486589e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Hspg2/Egfl7/Flt1",4
"GO:0010594","regulation of endothelial cell migration","4/32","181/28928",0.0220994475138122,19.9779005524862,8.52312802752403,4.64864645045099e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Sp100/Hspb1/Srpx2",4
"GO:0045766","positive regulation of angiogenesis","4/32","184/28928",0.0217391304347826,19.6521739130435,8.44641835080488,4.95578712206522e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Flt1/Hspb1/Ramp2",4
"GO:1904018","positive regulation of vasculature development","4/32","187/28928",0.0213903743315508,19.3368983957219,8.37150550466813,5.27751222052304e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Flt1/Hspb1/Ramp2",4
"GO:1904627","response to phorbol 13-acetate 12-myristate","2/32","10/28928",0.2,180.8,18.9240193454147,5.30517633029486e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Adam15",2
"GO:1904628","cellular response to phorbol 13-acetate 12-myristate","2/32","10/28928",0.2,180.8,18.9240193454147,5.30517633029486e-05,0.00377551715505984,0.00251297826171862,"Prkd1/Adam15",2
"GO:0043542","endothelial cell migration","4/32","237/28928",0.0168776371308017,15.2573839662447,7.33413666988761,0.000131892825637524,0.00802110154833734,0.00533883253556288,"Prkd1/Sp100/Hspb1/Srpx2",4
"GO:0010976","positive regulation of neuron projection development","4/32","241/28928",0.016597510373444,15.0041493775934,7.26491457214586,0.000140648724564447,0.00802110154833734,0.00533883253556288,"Gprc5b/Prkd1/Fyn/Hspb1",4
"GO:2001028","positive regulation of endothelial cell chemotaxis","2/32","16/28928",0.125,113,14.9123733765856,0.000140885858577354,0.00802110154833734,0.00533883253556288,"Prkd1/Hspb1",2
"GO:0043535","regulation of blood vessel endothelial cell migration","3/32","99/28928",0.0303030303030303,27.3939393939394,8.75416737817894,0.00017942238257894,0.00957666967015091,0.00637421622319918,"Prkd1/Hspb1/Srpx2",3
"GO:0001938","positive regulation of endothelial cell proliferation","3/32","104/28928",0.0288461538461538,26.0769230769231,8.52553448642055,0.00020753178537859,0.0104254202772539,0.00693914328820055,"Prkd1/Hspg2/Egfl7",3
"GO:2001026","regulation of endothelial cell chemotaxis","2/32","22/28928",0.0909090909090909,82.1818181818182,12.6760498259159,0.000270083244663258,0.0122253303531011,0.0081371605949397,"Prkd1/Hspb1",2
"GO:0010595","positive regulation of endothelial cell migration","3/32","114/28928",0.0263157894736842,23.7894736842105,8.1132109436332,0.000271992127293818,0.0122253303531011,0.0081371605949397,"Prkd1/Hspb1/Srpx2",3
"GO:0018108","peptidyl-tyrosine phosphorylation","4/32","299/28928",0.0133779264214047,12.0936454849498,6.41674248606302,0.000320167488785637,0.0136711517711467,0.00909949704969705,"Gprc5b/Abi3/Fyn/Flt1",4
"GO:0018212","peptidyl-tyrosine modification","4/32","303/28928",0.0132013201320132,11.9339933993399,6.36700508327935,0.000336693688808712,0.0136922100115543,0.00911351338128846,"Gprc5b/Abi3/Fyn/Flt1",4
"GO:0043534","blood vessel endothelial cell migration","3/32","128/28928",0.0234375,21.1875,7.61726567635138,0.000382100982738953,0.0145525633898659,0.00968616323250041,"Prkd1/Hspb1/Srpx2",3
"GO:0061098","positive regulation of protein tyrosine kinase activity","2/32","27/28928",0.0740740740740741,66.962962962963,11.4112553849474,0.000408971336483351,0.0145525633898659,0.00968616323250041,"Gprc5b/Abi3",2
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/32","27/28928",0.0740740740740741,66.962962962963,11.4112553849474,0.000408971336483351,0.0145525633898659,0.00968616323250041,"Fyn/Hspb1",2
"GO:0007162","negative regulation of cell adhesion","4/32","326/28928",0.0122699386503067,11.0920245398773,6.0981305753732,0.000443832403356969,0.0151613148986741,0.0100913472763269,"Hspg2/Adam15/Hspb1/Ccm2l",4
"GO:0002040","sprouting angiogenesis","3/32","141/28928",0.0212765957446809,19.2340425531915,7.22274261760724,0.000506899605142919,0.016649702415079,0.011082015658995,"Flt1/Srpx2/Ramp2",3
"GO:0035767","endothelial cell chemotaxis","2/32","31/28928",0.0645161290322581,58.3225806451613,10.6264456312478,0.000540305154711466,0.0170896519305034,0.0113748453623467,"Prkd1/Hspb1",2
"GO:0051100","negative regulation of binding","3/32","148/28928",0.0202702702702703,18.3243243243243,7.03152606516016,0.000583730879458246,0.0178037918234765,0.0118501757484005,"Sp100/Adam15/Ccm2l",3
"GO:0090314","positive regulation of protein targeting to membrane","2/32","33/28928",0.0606060606060606,54.7878787878788,10.2881635764031,0.000612661221765076,0.0180418166685302,0.0120086047097329,"Fyn/Stom",2
"GO:0046825","regulation of protein export from nucleus","2/32","39/28928",0.0512820512820513,46.3589743589744,9.43272335605094,0.000856260787661111,0.0240852179103532,0.0160310830415269,"Prkd1/Sp100",2
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/32","40/28928",0.05,45.2,9.308963981913,0.000900705355163075,0.0240852179103532,0.0160310830415269,"Fyn/Hspb1",2
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","3/32","172/28928",0.0174418604651163,15.7674418604651,6.46417459908228,0.000902490600856327,0.0240852179103532,0.0160310830415269,"Gprc5b/Abi3/Fyn",3
"GO:0090313","regulation of protein targeting to membrane","2/32","41/28928",0.0487804878048781,44.0975609756098,9.18969765344447,0.000946242188094207,0.0244876008676501,0.0162989085030581,"Fyn/Stom",2
"GO:0050678","regulation of epithelial cell proliferation","4/32","432/28928",0.00925925925925926,8.37037037037037,5.13626067908989,0.00126666094781536,0.0318155426304212,0.0211763749789565,"Prkd1/Hspg2/Egfl7/Flt1",4
"GO:0046777","protein autophosphorylation","3/32","201/28928",0.0149253731343284,13.4925373134328,5.91440920953588,0.00141291367421678,0.0344750936508894,0.0229465679421672,"Prkd1/Fyn/Flt1",3
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","3/32","211/28928",0.014218009478673,12.8530805687204,5.75056812338508,0.00162342967857467,0.0377737393299574,0.0251421413018329,"Prkd1/Fyn/Flt1",3
"GO:0002347","response to tumor cell","2/32","54/28928",0.037037037037037,33.4814814814815,7.95036478366879,0.0016365671606656,0.0377737393299574,0.0251421413018329,"Abi3/Adam15",2
"GO:0031346","positive regulation of cell projection organization","4/32","471/28928",0.00849256900212314,7.67728237791932,4.86209524283012,0.00173868485283365,0.0385131768880978,0.0256343097739095,"Gprc5b/Prkd1/Fyn/Hspb1",4
"GO:0061097","regulation of protein tyrosine kinase activity","2/32","56/28928",0.0357142857142857,32.2857142857143,7.79847126846343,0.00175879847615435,0.0385131768880978,0.0256343097739095,"Gprc5b/Abi3",2
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","2/32","60/28928",0.0333333333333333,30.1333333333333,7.51735876572769,0.00201591014826418,0.04220048877645,0.0280885787492703,"Fyn/Hspb1",2
"GO:0045859","regulation of protein kinase activity","4/32","494/28928",0.00809716599190283,7.31983805668016,4.71474563777353,0.00206816812793005,0.04220048877645,0.0280885787492703,"Gprc5b/Abi3/Flt1/Hspb1",4
"GO:1905475","regulation of protein localization to membrane","3/32","230/28928",0.0130434782608696,11.7913043478261,5.46789122224152,0.00207543387425164,0.04220048877645,0.0280885787492703,"Abi3/Fyn/Stom",3
"GO:1903533","regulation of protein targeting","2/32","64/28928",0.03125,28.25,7.26249854369862,0.00228976690754986,0.0454758357918042,0.0302686445551267,"Fyn/Stom",2
